date,adClose_CMG,adClose_ELC,adClose_FPT,adClose_ITD,adClose_PSD,adClose_SAM,adClose_SGT,adClose_SRA,adClose_ST8,adClose_TYA
2020-08-09,19.737,4.341,27.239,6.585,6.017,9.809,3.884,6.999,6.531,11.657
2020-08-10,20.254,4.3,27.297,6.593,6.083,9.899,3.884,6.875,6.726,11.164
2020-08-11,20.124,4.293,27.181,6.446,6.083,9.899,3.788,6.751,6.563,11.164
2020-08-12,20.124,4.252,27.471,6.52,6.15,9.809,3.788,6.813,6.563,11.164
2020-08-13,19.995,4.252,27.731,6.527,6.216,9.676,4.043,6.875,6.563,11.164
2020-08-14,19.867,4.382,27.644,6.593,6.15,9.497,3.946,6.875,6.661,10.878
2020-08-15,19.867,4.382,27.644,6.593,6.15,9.497,3.946,6.875,6.661,10.878
2020-08-16,19.867,4.382,27.644,6.593,6.15,9.497,3.946,6.875,6.661,10.878
2020-08-17,19.672,4.604,27.762,6.585,6.083,9.453,3.671,6.875,6.661,10.671
2020-08-18,19.607,4.875,27.673,6.556,6.083,9.363,3.43,7.246,6.661,10.631
2020-08-19,20.189,4.957,27.673,6.585,6.15,9.676,3.237,7.928,6.531,10.835
2020-08-20,21.031,4.793,27.791,6.585,6.216,9.676,3.306,8.671,6.367,10.795
2020-08-21,21.419,4.784,27.998,6.556,6.348,9.676,3.512,8.547,6.661,10.918
2020-08-22,21.419,4.784,27.998,6.556,6.348,9.676,3.512,8.547,6.661,10.918
2020-08-23,21.419,4.784,27.998,6.556,6.348,9.676,3.512,8.547,6.661,10.918
2020-08-24,21.678,4.858,28.618,6.556,6.348,9.676,3.65,8.671,6.661,10.918
2020-08-25,21.095,4.8,28.854,6.556,6.348,9.497,3.65,8.423,6.432,10.795
2020-08-26,21.872,4.752,28.589,6.665,6.348,9.63,3.788,8.547,6.498,10.878
2020-08-27,23.393,5.079,29.445,7.098,6.282,9.407,3.788,8.547,6.531,10.835
2020-08-28,22.843,5.432,29.475,7.062,6.546,9.586,3.533,8.547,6.531,10.878
2020-08-29,22.843,5.432,29.475,7.062,6.546,9.586,3.533,8.547,6.531,10.878
2020-08-30,22.843,5.432,29.475,7.062,6.546,9.586,3.533,8.547,6.531,10.878
