,date,adClose_DBC,adClose_DLG,adClose_HHS,adClose_HNG,adClose_IDI,adClose_SBT,adClose_TNG,adClose_TSC,adClose_TTF,adClose_VNM
984,2022-11-17,11.3,1.65,2.861,4.21,7.88,9.43,10.337,3.14,3.54,72.258
985,2022-11-18,12.05,1.76,2.963,4.23,8.43,9.643,10.967,3.17,3.78,73.209
986,2022-11-21,12.45,1.88,3.167,4.32,8.61,9.773,11.146,3.25,4.04,74.065
987,2022-11-22,12.35,2.01,3.38,4.2,8.35,10.0,10.967,3.47,4.32,75.586
988,2022-11-23,11.5,1.87,3.241,4.1,7.85,9.818,10.967,3.3,4.02,75.491
989,2022-11-24,12.0,1.88,3.241,4.2,7.81,10.0,11.237,3.3,4.15,77.202
990,2022-11-25,12.6,2.0,3.408,4.27,8.35,10.546,12.045,3.46,4.35,78.153
991,2022-11-28,13.45,2.14,3.639,4.47,8.93,11.091,12.764,3.7,4.59,77.678
992,2022-11-29,14.35,2.28,3.676,4.61,9.33,11.364,12.585,3.8,4.59,78.914
993,2022-11-30,14.6,2.37,3.741,4.55,9.55,11.818,12.944,3.9,4.46,78.723
994,2022-12-01,14.5,2.53,3.787,4.51,9.9,12.273,12.944,3.95,4.51,78.343
995,2022-12-02,15.25,2.7,3.871,4.58,10.2,12.636,13.213,4.0,4.59,79.864
996,2022-12-05,15.35,2.88,3.917,4.7,10.35,12.546,13.483,4.09,4.91,80.815
997,2022-12-06,16.0,2.68,3.732,5.02,11.05,11.818,13.034,4.37,5.1,78.438
998,2022-12-07,,2.5,3.482,4.7,,11.909,12.944,,4.75,78.438
999,2022-12-08,15.1,2.58,3.667,4.72,10.35,11.955,13.394,3.99,4.74,77.012
1000,2022-12-09,15.7,2.5,3.658,4.72,10.7,12.136,14.113,3.99,4.7,76.061
1001,2022-12-12,16.2,2.35,3.593,4.66,11.4,12.182,13.483,3.91,4.7,74.635
1002,2022-12-13,16.4,2.36,3.611,4.62,11.95,12.318,13.663,3.88,4.69,74.16
1003,2022-12-14,16.0,2.52,3.861,4.76,11.65,12.409,13.663,4.0,4.71,73.684
1004,2022-12-15,15.7,2.56,3.852,4.8,11.25,12.273,13.394,3.95,4.69,73.779
1005,2022-12-16,16.0,2.5,3.834,4.88,11.5,12.273,13.573,4.0,4.65,74.16
1006,2022-12-19,16.15,2.5,3.704,4.6,12.05,12.273,13.483,3.92,4.57,73.209
1007,2022-12-20,15.4,2.35,3.482,4.28,11.25,12.364,12.854,3.65,4.26,74.825
1008,2022-12-21,14.9,2.2,3.445,4.44,10.6,13.227,12.404,3.4,4.25,75.776
1009,2022-12-22,14.2,2.25,3.5,4.42,10.7,13.591,12.404,3.4,4.33,74.521
1010,2022-12-23,14.15,2.2,3.51,4.28,10.8,13.409,12.404,3.38,4.32,73.746
1011,2022-12-26,13.2,2.05,3.269,4.0,10.05,12.5,11.595,3.15,4.02,73.553
1012,2022-12-27,14.1,2.16,3.417,4.23,10.75,12.591,12.225,3.25,4.26,74.133
1013,2022-12-28,14.7,2.15,3.398,4.23,11.25,13.0,12.315,3.35,4.16,74.521
1014,2022-12-29,14.4,2.22,3.408,4.17,11.0,13.182,12.045,3.35,4.06,74.521
1015,2022-12-30,14.1,2.18,3.334,4.16,10.9,13.182,11.955,3.16,4.08,73.65
1016,2023-01-03,15.05,2.3,3.491,4.37,11.65,13.455,12.944,3.38,4.22,75.972
1017,2023-01-04,15.15,2.24,3.482,4.32,12.15,12.727,12.674,3.42,4.15,76.747
1018,2023-01-05,15.9,2.21,3.473,4.33,12.9,12.864,13.213,3.51,4.36,78.585
1019,2023-01-06,15.8,2.17,3.445,4.34,12.75,12.455,12.944,3.41,4.3,77.23
1020,2023-01-09,15.1,2.19,3.417,4.3,12.1,12.318,13.129,3.38,4.2,78.101
1021,2023-01-10,15.9,2.15,3.408,4.41,12.35,12.5,13.037,3.38,4.16,78.392
1022,2023-01-11,15.8,2.17,3.445,4.38,12.4,12.636,13.222,3.38,4.25,76.843
1023,2023-01-12,16.0,2.16,3.408,4.38,13.15,12.5,13.684,3.37,4.23,77.424
1024,2023-01-13,15.55,2.15,3.398,4.35,12.65,12.5,13.407,3.37,4.14,78.005
1025,2023-01-16,15.5,2.11,3.343,4.31,12.75,12.273,13.314,3.32,4.09,76.843
1026,2023-01-17,15.7,2.13,3.473,4.38,13.1,12.409,13.499,3.4,4.23,78.295
1027,2023-01-18,16.75,2.2,3.63,4.63,13.45,12.773,14.054,3.5,4.27,78.682
1028,2023-01-19,16.85,2.22,3.63,4.63,13.35,13.091,14.609,3.57,4.56,78.682
1029,2023-01-27,17.1,2.27,3.723,4.67,13.2,13.091,14.516,3.72,4.72,77.424
1030,2023-01-30,16.7,2.42,3.982,4.64,13.1,13.227,14.331,3.88,4.72,76.843
1031,2023-01-31,16.8,2.44,3.973,4.6,13.5,13.409,14.701,3.76,4.72,74.617
1032,2023-02-01,15.65,2.35,3.797,4.43,12.6,14.318,14.609,3.6,4.57,74.714
1033,2023-02-02,14.8,2.29,3.797,4.33,12.0,14.318,14.146,3.4,4.48,74.23
1034,2023-02-03,14.9,2.24,3.787,4.31,11.75,14.637,13.869,3.47,4.46,73.553
1035,2023-02-06,14.9,2.25,3.936,4.42,12.1,14.182,13.777,3.52,4.43,74.908
1036,2023-02-07,14.0,2.25,3.797,4.34,12.2,13.227,13.869,3.5,4.43,73.65
1037,2023-02-08,14.35,2.27,3.824,4.31,12.05,13.227,14.054,3.74,4.49,73.359
1038,2023-02-09,14.35,2.24,3.824,4.29,12.85,13.227,15.071,4.0,4.8,72.585
1039,2023-02-10,14.0,2.21,3.973,4.2,12.5,13.318,14.609,3.72,4.62,73.456
1040,2023-02-13,13.6,2.07,3.787,4.01,11.65,12.727,14.794,3.46,4.32,72.875
1041,2023-02-14,13.65,2.08,3.769,4.08,11.7,12.909,14.979,3.49,4.3,72.295
1042,2023-02-15,14.1,2.15,3.834,4.16,12.0,13.182,15.256,3.6,4.35,73.553
1043,2023-02-16,14.45,2.15,3.871,4.28,12.4,13.409,16.735,3.64,4.39,74.037
1044,2023-02-17,14.3,2.15,3.991,4.27,12.15,13.455,16.273,3.6,4.38,73.553
1045,2023-02-20,14.95,2.3,4.269,4.32,12.65,13.818,17.198,3.85,4.57,75.005
1046,2023-02-21,14.65,2.36,4.167,4.36,12.8,13.637,17.198,3.85,4.54,74.714
1047,2023-02-22,14.0,2.31,4.0,4.3,12.1,13.182,16.181,3.8,4.4,73.069
1048,2023-02-23,13.95,2.26,3.945,4.24,12.15,13.136,17.382,3.78,4.45,73.262
1049,2023-02-24,13.6,2.31,3.88,4.18,11.7,13.273,17.013,3.6,4.33,72.295
1050,2023-02-27,13.2,2.25,3.741,4.13,10.95,12.727,15.626,3.64,4.16,72.779
1051,2023-02-28,13.1,2.19,3.741,4.14,10.95,13.273,16.365,3.73,4.2,73.069
1052,2023-03-01,13.65,2.18,3.843,4.36,11.6,13.455,16.643,3.78,4.28,74.424
1053,2023-03-02,13.5,2.18,3.824,4.28,11.4,13.818,16.55,3.69,4.24,74.037
1054,2023-03-03,13.35,2.15,3.75,4.2,11.2,13.182,15.903,3.63,4.2,73.553
1055,2023-03-06,13.35,2.23,3.824,4.24,11.3,13.273,15.718,3.75,4.25,72.585
1056,2023-03-07,13.3,2.17,3.797,4.26,11.35,13.273,16.181,3.68,4.21,73.359
1057,2023-03-08,13.5,2.2,3.889,4.26,11.8,13.546,16.92,3.7,4.21,74.037
1058,2023-03-09,14.25,2.21,3.88,4.35,11.6,13.682,16.643,3.8,4.3,74.037
1059,2023-03-10,14.15,2.16,3.843,4.28,11.75,13.364,16.92,3.79,4.25,74.424
1060,2023-03-13,13.7,2.15,,4.34,11.55,,,3.73,4.14,
1061,2023-03-14,13.3,2.09,3.685,4.3,11.05,12.773,16.458,3.58,4.07,74.133
1062,2023-03-15,13.85,2.14,3.824,4.38,11.6,13.273,17.105,3.67,4.13,74.617
1063,2023-03-16,13.4,2.08,3.741,4.31,11.2,13.046,16.643,3.59,4.06,73.94
1064,2023-03-17,13.35,2.08,3.787,4.5,11.2,13.273,16.458,3.57,4.05,72.101
1065,2023-03-20,13.3,2.08,3.769,4.32,11.1,12.773,15.441,3.46,3.99,71.908
1066,2023-03-21,13.65,2.09,3.769,4.32,11.4,13.136,15.996,3.52,4.05,72.004
1067,2023-03-22,13.6,2.09,3.769,4.32,11.25,13.046,15.718,3.52,4.06,72.004
1068,2023-03-23,13.6,2.09,3.769,4.39,11.4,13.136,15.903,3.43,4.0,72.875
1069,2023-03-24,13.7,2.1,3.778,4.34,11.5,13.136,15.903,3.44,4.0,72.585
1070,2023-03-27,13.8,2.11,3.787,4.36,11.55,13.136,16.088,3.46,4.12,72.198
1071,2023-03-28,13.8,2.15,3.871,4.38,11.45,13.0,15.996,3.46,4.08,72.004
1072,2023-03-29,13.9,2.11,3.861,4.36,11.3,13.091,15.811,3.48,4.03,72.488
1073,2023-03-30,13.9,2.12,3.889,4.37,11.15,12.864,15.903,3.47,4.0,72.585
1074,2023-03-31,13.8,2.09,3.834,4.37,11.15,13.091,15.811,3.43,4.01,72.004
1075,2023-04-03,13.9,2.16,3.982,4.41,11.6,13.318,16.55,3.49,4.07,72.004
1076,2023-04-04,14.5,2.28,4.047,4.58,11.95,13.727,16.828,3.52,4.18,71.811
1077,2023-04-05,14.6,2.28,4.056,4.56,11.9,13.773,16.643,3.68,4.47,72.101
1078,2023-04-06,14.25,2.39,4.093,4.5,11.6,13.727,16.458,3.62,4.29,71.908
1079,2023-04-07,14.25,2.38,4.111,4.41,11.55,14.046,16.273,3.55,4.22,72.295
1080,2023-04-10,14.9,2.45,4.093,4.42,11.75,14.546,15.903,3.56,4.45,72.004
1081,2023-04-11,15.05,2.5,4.093,4.48,12.25,14.546,16.365,3.61,4.4,72.004
1082,2023-04-12,15.2,2.5,4.074,4.4,12.0,14.364,16.735,3.6,4.34,71.908
1083,2023-04-13,14.9,2.35,4.065,4.38,11.9,14.0,16.643,3.54,4.55,71.133
1084,2023-04-14,14.7,2.27,3.898,4.32,11.75,13.727,16.088,3.52,4.45,70.456
1085,2023-04-17,15.7,2.28,3.908,4.4,11.8,13.909,16.181,3.48,4.4,69.391
1086,2023-04-18,15.6,2.38,3.954,4.35,12.3,14.409,16.181,3.44,4.44,70.649
1087,2023-04-19,15.7,2.3,3.889,4.25,11.85,14.0,16.273,3.48,4.4,69.682
1088,2023-04-20,15.85,2.28,3.852,4.3,11.9,13.909,17.105,3.58,4.39,69.585
1089,2023-04-21,15.75,2.23,3.852,4.25,11.5,14.864,16.828,3.52,4.4,68.617
1090,2023-04-24,15.0,2.25,3.889,4.23,11.2,15.273,16.55,3.44,4.36,68.23
1091,2023-04-25,15.3,2.26,3.861,4.23,11.2,15.864,17.29,3.45,4.34,67.649
1092,2023-04-26,15.5,2.32,3.871,4.24,11.35,15.637,18.492,3.46,4.32,68.714
1093,2023-04-27,15.45,2.26,3.945,4.0,11.3,15.409,18.122,3.46,4.32,67.262
1094,2023-04-28,14.65,2.25,4.047,3.72,11.35,15.455,18.215,3.7,4.35,67.746
1095,2023-05-04,14.8,2.24,4.102,3.5,11.35,14.5,18.122,3.63,4.37,66.391
1096,2023-05-05,14.8,2.24,4.093,3.53,11.5,15.046,17.567,3.55,4.36,66.585
1097,2023-05-08,15.1,2.33,4.186,3.54,11.5,15.091,17.752,3.64,4.66,68.133
1098,2023-05-09,15.2,2.31,4.139,3.49,11.45,14.864,18.03,3.89,4.6,68.423
1099,2023-05-10,15.3,2.47,4.213,3.65,11.7,14.909,18.122,4.16,4.71,68.23
1100,2023-05-11,15.5,2.57,4.25,3.67,11.65,14.955,17.937,4.19,4.73,67.746
1101,2023-05-12,16.05,2.49,4.241,3.69,11.8,14.909,18.03,4.19,4.83,67.359
1102,2023-05-15,15.7,2.66,4.25,3.66,11.55,14.818,18.307,4.1,4.67,66.778
1103,2023-05-16,16.75,2.68,4.167,3.91,11.5,14.727,18.03,4.02,4.68,67.456
1104,2023-05-17,17.05,2.74,4.454,3.93,11.65,14.909,17.567,4.19,4.81,66.778
1105,2023-05-18,17.25,2.65,4.426,3.82,11.5,14.682,17.567,4.2,4.8,66.972
1106,2023-05-19,18.1,2.51,4.278,3.74,11.45,14.637,17.752,4.19,4.68,66.391
1107,2023-05-22,18.25,2.57,4.371,3.73,11.75,14.773,17.937,4.31,4.81,66.004
1108,2023-05-23,19.2,2.56,4.334,3.75,11.55,14.909,18.4,4.28,4.76,64.843
1109,2023-05-24,19.2,2.62,4.399,3.74,11.5,14.727,18.03,4.28,4.71,64.165
1110,2023-05-25,18.85,2.6,4.361,3.69,11.4,14.637,17.845,4.26,4.68,64.939
1111,2023-05-26,19.3,2.67,4.491,3.81,11.5,14.364,17.845,4.55,4.82,64.939
1112,2023-05-29,19.1,2.84,4.676,3.88,12.3,14.637,18.122,4.86,4.91,64.939
1113,2023-05-30,19.0,2.76,4.565,3.85,12.25,14.955,18.215,4.78,4.84,64.359
1114,2023-05-31,20.0,2.83,4.63,3.95,12.35,15.046,18.584,4.78,4.93,63.972
1115,2023-06-01,19.6,3.02,4.741,4.03,12.55,15.046,18.4,5.09,5.27,63.972
1116,2023-06-02,19.8,3.0,4.649,3.95,12.55,14.864,18.4,4.99,5.27,63.778
1117,2023-06-05,19.15,2.92,4.649,3.91,12.6,15.137,18.954,4.99,5.26,64.359
1118,2023-06-06,19.45,3.12,4.723,3.93,12.75,15.182,18.862,5.02,5.39,64.262
1119,2023-06-07,19.65,3.33,4.834,4.0,12.75,15.273,18.862,5.06,5.46,64.068
1120,2023-06-08,19.65,3.33,4.926,4.04,12.8,14.909,18.307,4.8,5.63,63.391
1121,2023-06-09,19.3,3.29,4.899,3.97,12.85,15.546,18.492,4.88,5.6,63.681
1122,2023-06-12,19.0,3.3,5.0,4.02,13.3,15.409,18.769,5.05,5.66,65.714
1123,2023-06-13,19.15,3.36,4.982,4.04,13.0,15.318,18.4,5.36,5.92,65.423
1124,2023-06-14,19.0,3.13,4.88,3.97,12.55,15.364,18.6,5.25,5.65,64.939
1125,2023-06-15,20.3,3.05,4.797,3.95,12.6,15.364,18.7,4.89,5.55,64.165
1126,2023-06-16,20.25,3.0,4.778,3.9,12.45,15.0,18.6,4.82,5.49,63.972
1127,2023-06-19,20.85,2.87,4.723,3.85,12.6,15.273,18.1,4.63,5.11,63.681
1128,2023-06-20,21.25,3.05,4.815,3.84,12.85,15.6,18.5,4.75,5.3,63.391
1129,2023-06-21,21.1,3.05,4.88,3.88,13.15,15.7,18.6,4.84,5.36,64.165
1130,2023-06-22,21.25,3.06,4.973,3.89,13.4,15.8,19.1,4.93,5.39,64.746
1131,2023-06-23,21.05,3.06,4.908,3.88,13.3,15.7,19.0,4.93,5.4,66.875
1132,2023-06-26,21.7,2.99,4.806,3.87,13.15,15.5,19.0,4.77,5.23,68.327
1133,2023-06-27,21.5,2.97,4.806,3.85,13.4,15.5,19.7,4.76,5.18,68.23
1134,2023-06-28,21.9,2.93,4.824,3.89,13.6,15.55,19.5,4.7,5.33,68.327
1135,2023-06-29,21.0,2.85,4.806,4.16,13.1,15.45,19.0,4.4,5.15,69.585
1136,2023-06-30,21.3,2.83,4.78,4.07,12.85,15.15,19.0,4.52,5.15,68.714
1137,2023-07-03,21.35,2.88,4.72,3.88,13.25,15.45,19.3,4.59,5.15,68.423
1138,2023-07-04,22.8,2.98,4.76,3.94,13.35,15.5,19.3,4.68,5.35,68.327
1139,2023-07-05,23.25,2.96,4.8,3.93,13.75,15.75,19.5,4.67,5.28,67.552
1140,2023-07-06,24.0,2.88,4.84,3.86,13.65,15.6,19.7,4.49,5.2,68.23
1141,2023-07-07,24.45,2.89,4.83,3.85,14.05,15.6,20.1,4.55,5.39,68.617
1142,2023-07-10,24.3,2.95,4.87,3.91,14.0,15.8,20.0,4.67,5.41,69.778
1143,2023-07-11,25.7,2.96,5.06,4.0,13.9,15.8,19.9,4.92,5.57,70.456
1144,2023-07-12,25.4,2.93,5.03,3.98,13.8,16.9,19.8,4.91,5.52,71.133
1145,2023-07-13,26.15,2.99,5.04,3.98,13.95,17.0,20.0,4.91,5.5,70.746
1146,2023-07-14,26.0,3.09,5.04,3.99,14.3,16.9,19.9,4.92,5.58,70.94
1147,2023-07-17,25.3,3.12,5.12,4.01,14.2,16.65,20.7,5.04,5.61,69.972
1148,2023-07-18,24.95,3.1,5.08,4.02,13.8,16.65,20.5,4.92,5.5,70.069
1149,2023-07-19,25.1,3.02,4.98,3.98,13.65,16.8,20.7,4.9,5.38,70.262
1150,2023-07-20,24.85,3.04,4.99,3.99,13.9,17.1,20.7,4.89,5.42,70.262
1151,2023-07-21,26.05,3.05,5.02,3.99,14.15,17.15,20.6,4.98,5.47,71.133
1152,2023-07-24,25.4,3.17,5.1,4.08,14.25,17.1,20.7,5.3,5.67,71.23
1153,2023-07-25,25.15,3.1,5.1,4.1,14.2,16.85,20.8,5.21,5.57,72.101
1154,2023-07-26,26.0,3.08,5.16,4.04,14.1,16.95,20.7,5.15,5.54,72.585
1155,2023-07-27,25.4,3.09,5.27,4.06,14.1,16.9,20.4,5.1,5.65,73.262
1156,2023-07-28,25.1,3.19,5.44,4.16,14.25,16.9,20.8,5.19,5.71,74.908
1157,2023-07-31,24.85,3.4,5.71,4.18,14.1,15.9,21.3,5.55,5.8,75.488
1158,2023-08-01,24.85,3.22,5.44,4.12,13.9,15.7,20.9,5.68,5.5,73.553
1159,2023-08-02,25.5,3.29,5.62,4.4,13.95,15.95,21.1,5.6,5.5,73.65
1160,2023-08-03,26.1,3.26,5.68,4.35,14.0,15.8,21.2,5.71,5.49,72.6
1161,2023-08-04,26.0,3.38,6.07,4.4,14.1,15.8,21.3,5.75,5.52,73.0
1162,2023-08-07,26.15,3.5,6.49,4.43,14.7,16.1,21.0,6.14,5.75,74.9
1163,2023-08-08,27.95,3.42,6.94,4.5,14.8,16.45,21.0,6.22,5.76,74.5
1164,2023-08-09,27.3,3.4,7.2,4.57,14.6,16.7,20.8,6.39,6.03,73.1
1165,2023-08-10,25.85,3.38,6.92,4.4,14.25,16.4,20.0,6.2,5.88,73.1
1166,2023-08-11,26.25,3.3,7.35,4.34,14.0,16.05,19.8,6.04,5.8,73.5
1167,2023-08-14,26.1,3.37,7.86,4.38,14.2,16.05,20.0,6.06,5.82,73.4
1168,2023-08-15,26.2,3.42,7.95,4.4,14.3,16.3,19.8,6.15,5.89,72.8
1169,2023-08-16,26.15,3.38,7.81,4.38,14.05,16.05,19.6,6.01,5.96,73.1
1170,2023-08-17,25.5,3.2,7.4,4.27,13.9,16.0,19.2,5.89,5.82,73.6
1171,2023-08-18,23.75,2.98,6.89,3.98,12.95,14.9,18.8,5.48,5.42,73.3
1172,2023-08-21,22.3,3.04,6.75,4.0,12.3,14.7,18.4,5.12,5.26,72.9
1173,2023-08-22,23.5,3.0,7.22,4.05,12.45,14.3,17.9,5.25,5.2,72.7
1174,2023-08-23,22.8,2.97,7.14,4.01,12.3,14.65,18.0,5.29,5.21,73.5
1175,2023-08-24,23.1,3.01,7.14,4.07,12.55,15.65,18.0,5.33,5.29,74.7
1176,2023-08-25,23.25,3.0,7.03,4.0,13.4,15.75,19.0,5.26,5.3,74.9
1177,2023-08-28,23.75,3.05,7.06,4.06,13.45,15.85,18.9,5.35,5.33,77.9
1178,2023-08-29,23.8,3.1,7.35,4.09,13.25,16.2,19.2,5.47,5.41,77.4
1179,2023-08-30,23.5,3.07,7.58,4.1,13.8,16.1,19.4,5.52,5.38,77.8
1180,2023-08-31,24.8,3.08,7.49,4.15,13.9,16.2,20.2,5.39,5.48,77.8
